year,stage,date,puzzle_pieces,time_limit,puzzle_image_url,rank,name1,name2,country,origin1,origin2,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,63,Mercedes Haro Sánchez,Antonio Parra Haro,Spain,Albacete,,00:40:37,2437,,+ 06',at 17' 11'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,64,Petya Bambova,Silvia Mileva,Bulgaria,Sofia (София),,00:41:04,2464,,+ 27'',at 17' 38'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,65,Lucie Billat,Sébastien Sergenton,France,Toulouse (Haute-Garonne),Monbahus (France),00:41:24,2484,,+ 20'',at 17' 58'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,66,Louise Jackett,Keelie Reader,Australia,Melbourne (Victoria),Armadale (Victoria),00:41:26,2486,,+ 02',at 18' 00',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,67,Eliška Hrbková,Iva Rokůsková,Czech Republic,České Budějovice (Cze),České Budějovice 4 (Česká Republika),00:41:29,2489,,+ 03',at 18' 03',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,68,Nolan Roussière,Sophie Galland,France,Vair-Sur-Loire (Loire-Atlantique),Saint Lubin Des Joncherets (28350),00:41:45,2505,,+ 16'',at 18' 19'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,69,Andrea Gottlöber,Sarah Wester,Germany,Pulsnitz (Saxony),Munich (Bavaria),00:42:05,2525,,+ 20'',at 18' 39'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,70,Juliette Trahan,Emmy Teillet,France,St Sébastien Sur Loire (Loire-Atlantique),St Benoit la Forêt (Indre Et Loire),00:42:33,2553,,+ 28'',at 19' 07',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,71,Guylaine Boisvert,Andrée-Anne Caron-Boisvert,Canada,Gatineau (Quebec),Montreal (Quebec),00:42:38,2558,,+ 05',at 19' 12'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,72,Bruno Fernandes,Pedro Miguel Cruz,Portugal,Coimbra,Porto,00:43:16,2596,,+ 38'',at 19' 50'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,73,Inga Strukčinskaitė,Urtė Norvaišaitė,Lithuania,Vilnius,,00:43:25,2605,,+ 09',at 19' 59'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,74,Carla Süßenbach,Melanie Hanser,Germany,Bad Kreuznach (Rheinland-Pfalz),Großbeeren (Brandenburg),00:43:28,2608,,+ 03',at 20' 02',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,75,Lilia Lamberger,Birgit Vadura,Austria,Linz (Upper Austria),Wiener Neudorf (Niederösterreich),00:43:30,2610,,+ 02',at 20' 04',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,76,Erika Skarupskė,Deividas Skarupskas,Lithuania,Vilnius,,00:43:34,2614,,+ 04',at 20' 08',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,77,Elizabeth Forsyth,Caroline Orsi,USA,sunnyvale (CA),San Francisco (Ca),00:43:41,2621,,+ 07',at 20' 15'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,78,Oliwia Pracownik,Maciej Hołub,Poland,Lublin (Lubelskie),,00:43:45,2625,,+ 04',at 20' 19'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,79,Maria Theresia Schrijvers,Charlotte Theodore Pauline Hermans,The Netherlands,Zaanstad (Zuideinde),Amsterdam (Noord Holland),00:43:47,2627,,+ 02',at 20' 21'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,80,Jose Luis Velasco Álvarez,Juan Velasco Blázquez,Spain,Valladolid,,00:44:10,2650,,+ 23'',at 20' 44'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,81,Lisa Nielsen,Rachel Lundvig,Denmark,Herning (Jutland),Horsens,00:44:16,2656,,+ 06',at 20' 50'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,82,Abigail Barker,Lydia Flack,United Kingdom,Manchester (Cheshire),,00:44:17,2657,,+ 01',at 20' 51'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,83,Darya Leylian,Elizabeth Tashiro,USA,Calabasas (California),Torrance (Ca),00:44:21,2661,,+ 04',at 20' 55'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,84,Nina W,Sonja Neuzil,Austria,,Wien,00:44:34,2674,,+ 13'',at 21' 08',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,85,Viljams Plešs,Elīna Sarkane,Latvia,Piņķi (Latvia),Ikšķile,00:44:44,2684,,+ 10'',at 21' 18'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,86,Eléonore Martin,Agnès Aune,France,Cachan (France),Senlis (France),00:44:54,2694,,+ 10'',at 21' 28'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,87,Jenni Puhto,Maija Puhto,Finland,Jyväskylä (Keski-Suomi),,00:45:02,2702,,+ 08',at 21' 36'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,88,Maja Pukl,Vanja Zrimšek,Slovenia,Ljubljana,Horjul (Slovenia),00:45:05,2705,,+ 03',at 21' 39'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,89,Adele Arthur,Cristy Merchant,Australia,Newcastle (New South Wales),Mount Barker (South Australia),00:45:18,2718,,+ 13'',at 21' 52'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,90,Lea Weinreich,Laura Henriksen,Denmark,Brabrand (Aarhus),Aarhus (Danmark),00:46:14,2774,,+ 56'',at 22' 48'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,91,Roselien Lapon,Stijn Hudders,Belgium,Gent (Oost-Vlaanderen),,00:46:21,2781,,+ 07',at 22' 55'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,92,Tanya Penkova,Andrey Georgiev,Bulgaria,Sofia,,00:46:26,2786,,+ 05',at 23' 00',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,93,Sergio Paricio,Sjelle Hiebner,Spain,Barcelona,,00:46:42,2802,,+ 16'',at 23' 16'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,94,Letizia Pomes,Stefan Enzler,Switzerland,Dornach (SO),Bern (BE),00:46:49,2809,,+ 07',at 23' 23'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,95,Joana Leal,Patrícia Costa,Portugal,Rio Tinto (Porto),Guimarães (Braga),00:46:59,2819,,+ 10'',at 23' 33'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,96,Andrea Boughey,Steve Raine,New Zealand,Auckland,Nottingham (Notts),00:47:08,2828,,+ 09',at 23' 42'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,97,Vicky Pagnaer,Paloma Pinto Viloria,Belgium,Bilzen (Limburg),Jönköping,00:47:09,2829,,+ 01',at 23' 43'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,98,Jack Murphy,Nicolae Labunea,United Kingdom,London (Middlesex),,00:47:21,2841,,+ 12'',at 23' 55'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,99,Eirik Liane,Joseba Aguirre,Norway,Skien (Telemark),Irun (Gipuzkoa),00:48:04,2884,,+ 43'',at 24' 38'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,100,Lizabeth Stanley,Kirsty Williams,Canada,York (ON),Newport (Wales),00:48:06,2886,,+ 02',at 24' 40'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,101,Agnes Roche,Charlee Friesen,Canada,Jersey City (New Jersey),Edmonton (AB),00:48:29,2909,,+ 23'',at 25' 03',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,102,Anna Sjöberg,Elin Antonsson,Sweden,Kode,,00:48:32,2912,,+ 03',at 25' 06',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,103,Jiahui Li,Simin Wang,China,Shenzhen (Guangdong),,00:48:49,2929,,+ 17'',at 25' 23'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,104,Virginia Hernando Pascual,Miriam Carro Hernando,Spain,Valladolid,Campaspero (Valladolid),00:49:02,2942,,+ 13'',at 25' 36'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,105,Lindsey Anderson,Kara Bingham,USA,Orem (Utah),Midland (Michigan),00:49:06,2946,,+ 04',at 25' 40'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,106,Erik Greijdanus,Jan Sinot,The Netherlands,Waalre (Nb),,00:49:23,2963,,+ 17'',at 25' 57'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,106,Daniela Steingans,Britta Steingans,Germany,Arnstorf (Bavaria),Essen (Germany),00:49:23,2963,,+ 00',at 25' 57'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,108,Géraldine Claisse,Delphine Claisse,Luxembourg,Arlon (Luxembourg),,00:49:28,2968,,+ 05',at 26' 02',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,109,Kornelija Ramanauskaitė,Sandra Povilionė,Lithuania,Vilnius,,00:49:30,2970,,+ 02',at 26' 04',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,110,Jean-François Canon,Julien Le Pape,Belgium,Blanmont (Brabant Wallon),Méru (Oise),00:49:47,2987,,+ 17'',at 26' 21'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,111,David Corbí Garrido,José Manuel Corbí Garrido,Spain,Madrid,,00:49:55,2995,,+ 08',at 26' 29'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,112,Fernando Roca Fleque,Bárbara Año Redón,Spain,Benicarló (Castellón),Reus (Tarragona),00:50:10,3010,,+ 15'',at 26' 44'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,113,Vroni Börlin-Kostezer,Irma Kostezer,Switzerland,Arboldswil (BL),Liestal (BL),00:50:13,3013,,+ 03',at 26' 47'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,114,Egils Vernavs,Zane Vernava,Latvia,Riga,,00:50:38,3038,,+ 25'',at 27' 12'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,115,Petya Dushkova,Zornitza Stoykova,Bulgaria,Sofia (София),,00:50:51,3051,,+ 13'',at 27' 25'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,116,Ina Boekhoff,Angelika Wehnert,Germany,Braunschweig (Niedersachsen),Neu-Eichenberg (Hessen),00:51:13,3073,,+ 22'',at 27' 47'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,117,Zsuzsa Baloghné Csizmadia,Bernadett Balogh,Hungary,Miskolc (Borsod-Abaúj-Zemplén),,00:51:26,3086,,+ 13'',at 28' 00',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,118,Lena Hofmayr,Eleonore Weidmann,Austria,Vienna,,00:51:27,3087,,+ 01',at 28' 01',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,119,Johannes Kuhlmann,Natalie Kuhlmann,Germany,Siegen (Nordrhein-Westfalen),,00:51:47,3107,,+ 20'',at 28' 21'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,120,Maria Golova,Sofia Oliveira,Switzerland,Chene Bourg (GE),Genf (GE),00:51:53,3113,,+ 06',at 28' 27'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,121,Kristina Lund,Kamilla Kristoffersen,Denmark,Tilst (Jylland),Aarhus,00:52:03,3123,,+ 10'',at 28' 37'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,122,Jarom Chung,Megan Chung,USA,Cedar Hills (Ut),,00:52:33,3153,,+ 30'',at 29' 07',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,122,Namphueng Tassanaipitukkul,Oranong Pholruamngern,Thailand,Bangkok,,00:52:33,3153,,+ 00',at 29' 07',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,124,Jacques Scheepers,Nicola Burke,South Africa,Munich (Bavaria),Johannesburg (Gauteng),00:52:40,3160,,+ 07',at 29' 14'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,125,Aaron Madeley,Sophie Foster,United Kingdom,Leeds (West Yorkshire),Harrogate (North Yorkshire),00:52:58,3178,,+ 18'',at 29' 32'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,126,Jana Kučerová,Elena Franeková,Slovakia,Ivanka Pri Dunaji (Slovakia),Svederník (Slovakia),00:53:33,3213,,+ 35'',at 30' 07',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,127,Ross Mansell,Catherine Holmes,United Kingdom,St Peter Port (Guernsey),Grantham (State),00:54:07,3247,,+ 34'',at 30' 41'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,127,Adel Fabian,Agnes Fabian,Hungary,Elek (Bekes),,00:54:07,3247,,+ 00',at 30' 41'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,129,Sarah Pries,Mandy Möller,Germany,Nauen (Brandenburg),,00:54:52,3292,,+ 45'',at 31' 26'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,130,Ayaka Omori,Natsuko Moriwaki,Japan,Tokyo,Machida (Tokyo),00:55:04,3304,,+ 12'',at 31' 38'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,131,Krista Lirscher,Gabriele Doblander,Austria,Wien,München (Bayern),00:55:11,3311,,+ 07',at 31' 45'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,132,Helen Savin,Anneka Thompson,United Kingdom,Winsford (Chesh),Kings Beach (Queensland),00:55:13,3313,,+ 02',at 31' 47'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,133,Nicolas Hue,Martina Hue,France,Compiegne (Oise),,00:55:51,3351,,+ 38'',at 32' 25'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,134,Olivier Pinatel,Clara Padovani,France,Paris,,00:56:21,3381,,+ 30'',at 32' 55'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,135,Heather Noseworthy,Jill Coffin,Canada,St. John’S (Newfoundland And Labrador),Timmins (ON),00:56:36,3396,,+ 15'',at 33' 10'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,136,Alexandra Simon,Christin Linße,Germany,Dresden (Sachsen),Leipzig (Sachsen),00:56:41,3401,,+ 05',at 33' 15'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,137,Anna Dyl,Malgorzata Bien,Poland,Wieliczka (Malopolskie),Krakow (Malopolskie),00:56:49,3409,,+ 08',at 33' 23'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,138,Rebecca Lai,Emma Logan,United Kingdom,Washington (Tyne & Wear),,00:56:50,3410,,+ 01',at 33' 24'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,139,Hannah Little,James Nickells,United Kingdom,Liverpool (Merseyside),Hawkesbury Upton (South Gloucestershire),00:57:02,3422,,+ 12'',at 33' 36'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,140,Andréane Richard,Lilia Guillet,France,Rocheservière (Pays de la Loire),Strasbourg (France),00:57:21,3441,,+ 19'',at 33' 55'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,141,Michelle Kasper,Joy Kopa,New Zealand,Trier (Germany),Woodville (North Island),00:57:29,3449,,+ 08',at 34' 03',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,142,Patty Maj,Swanhilde Toussaint,Australia,Forest Lodge (New South Wales),Beacon Hill (Nsw),00:57:53,3473,,+ 24'',at 34' 27'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,143,Mª del Carmen Álvarez Sánchez,Sonia Sanz de Fuentes,Spain,Valladolid,Simancas (Valladolid),00:58:24,3504,,+ 31'',at 34' 58'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,144,Ying Zhang,Xi Chen,China,Beijing,Shenzhen (Guangdong),00:59:12,3552,,+ 48'',at 35' 46'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,145,Isabella Johannessen,Amanda Hellberg,Sweden,Göteborg (Västra Götaland),Åsa (Halland),00:59:21,3561,,+ 09',at 35' 55'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,146,Arya Sapta Jaladri,Janice Tan,Indonesia,Jakarta (Dki Jakarta),Sydney (Nsw),00:59:24,3564,,+ 03',at 35' 58'',False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,147,Anita Sztajer,Chana Sztajer,Australia,Waitara (Nsw),New South Wales,,,500,,,False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,148,Madara Stacevica,Francisco José Suárez Muñoz,Latvia,Palma de Mallorca (Islas Baleares),,,,488,,,False
2025,S2,18/09/2025,500,01:00:00,https://worldjigsawpuzzle.org/users/img/puzzles/1aa1d24915dbad0bbe33233b6a8d5dba63b05acd2e952d6e291f4950.png,149,Daniela Méndez Guerrero,Lucia Varela Lorenzo,Spain,Extramundi (A Coruña),Santiago de Compostela (A Coruña),,,484,,,False
