year,stage,date,puzzle_pieces,time_limit,rank,team_name,members,country,origin,puzzle_partial_ids,puzzle_image_urls,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2025,B,19/09/2025,2000,03:00:00,26,张王李赵,Ying Zhang / Xi Wang / Fung Sai Lee / Zixi Zhao,China,Beijing,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,01:45:58,6358,,+2' 36'',at 42' 08',True
2025,B,19/09/2025,2000,03:00:00,27,Three And A Half Puzzlers,Aneliya Ilieva-Golemanova / Elena Gancheva / Ralitsa Nikolova / Yana Ninova,Bulgaria,Sofia,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,01:48:55,6535,,+2' 57'',at 45' 05',True
2025,B,19/09/2025,2000,03:00:00,28,De Kvikke Fingre,Lea Weinreich / Laura Henriksen / Helle Ingemann Hedehøj / Nathja Lund-Jørgensen,Denmark,Brabrand,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,01:51:08,6668,,+2' 13'',at 47' 18'',False
2025,B,19/09/2025,2000,03:00:00,29,Nikkei 2023,Ayaka Omori / Natasha Yamamura / Santos Martín Kato / Natsuko Moriwaki,Japan,Tokyo,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,01:51:43,6703,,+ 35'',at 47' 53'',True
2025,B,19/09/2025,2000,03:00:00,30,Error 404: Piece Not Found,Christin Linße / Alexandra Simon / Eirik Liane / Moana Nolde,Germany,,318/317,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,01:53:33,6813,,+1' 50'',at 49' 43'',False
2025,B,19/09/2025,2000,03:00:00,31,Still Tbd,Sarah Wester / Andrea Gottlöber / Juan José Prado Sgheiz / Kateryna Babak,Germany,Munich / Dresden,318/320,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,01:53:34,6814,,+ 01',at 49' 44'',False
2025,B,19/09/2025,2000,03:00:00,32,The Leftovers,Nikolaos Kouvatsos / Maria del Pilar Ferrario / Annika Wiele / Nicola Burke,Greece,Valladolid,318/317,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,01:53:46,6826,,+ 12'',at 49' 56'',False
2025,B,19/09/2025,2000,03:00:00,33,Piclapiece,Sophie Mayeur / Camille Auen / Martina Hue / Nicolas Hue,France,Ungersheim,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,01:55:24,6924,,+1' 38'',at 51' 34'',False
2025,B,19/09/2025,2000,03:00:00,34,We Are Always Puzzled,Nadine Maxeiner / Karin Harmsen / Denise Dehn / Bernd Holler,Germany,Düsseldorf  /  Den Haag  /  Farschweiler  /  Köln,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,01:56:31,6991,,+1' 07',at 52' 41'',False
2025,B,19/09/2025,2000,03:00:00,35,Stranger Pieces,Sonja Rodehau / Sandra Paredes Ramos / Sandra Ramos Alcedo / Andreas Zeidler,Peru,Lima  /  Berlin,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,01:56:32,6992,,+ 01',at 52' 42'',False
2025,B,19/09/2025,2000,03:00:00,36,Jiggered,Helen Savin / Abigail Lawrence / James Nickells / Anneka Thompson,United Kingdom,Winsford,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,01:59:53,7193,,+3' 21'',at 56' 03',False
2025,B,19/09/2025,2000,03:00:00,37,Chaos,Charlotte Bartz / Stefanie Bick / Andreas Bick / Evelyn Barts,Germany,Wulfrath,318/317,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,02:04:08,7448,,+4' 15'',at 60' 18'',False
2025,B,19/09/2025,2000,03:00:00,38,Asymptotically Approaching Ok,Feifei Xue / Anita Xue / Sarah Fleming / Sarah Mancina,USA,San Francisco,320/317,https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,02:06:18,7578,,+2' 10'',at 62' 28'',False
2025,B,19/09/2025,2000,03:00:00,39,Entre Piezas,Ana Laura Siverio Pares / Ana Cristina Siverio Parés / Yazmin Hernández Huesca / Luis Alejandro Rico Torrentera,Venezuela,,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,02:11:15,7875,,+4' 57'',at 67' 25'',False
2025,B,19/09/2025,2000,03:00:00,40,Hocus-Pocus,Jean-François Canon / Richard James Fletcher / Nathalie Schmitt / Julien Le Pape,Belgium,Blanmont,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,02:21:34,8494,,+10' 19'',at 77' 44'',False
2025,B,19/09/2025,2000,03:00:00,41,Puzzelpaars,Rochelle Vergroesen / Joëlle Vergroesen / Bram Verbiest / Linda Walraven,The Netherlands,Spijkenisse,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,02:25:02,8702,,+3' 28'',at 81' 12'',False
2025,B,19/09/2025,2000,03:00:00,42,The 4 Corners,Claudia Daut / Alix Otto / Ida Stapf / Tobias Dr. Zengerle,Germany,Saarbrücken,320/318,https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,02:30:10,9010,,+5' 08',at 86' 20'',False
2025,B,19/09/2025,2000,03:00:00,43,Edge Hunters,Victoria Cox / Hanna Bohlin / Ulla Vestergaard / Shalini Agrawal,United Kingdom,Worldwide,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,02:33:10,9190,,+3' 00',at 89' 20'',False
2025,B,19/09/2025,2000,03:00:00,44,The Jigsaw Junkies,Diana Rusu / Emanuela Haller / Sara Danciu / Facundo Pelloli,Romania,Timisoara,320/317,https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,02:33:36,9216,,+ 26'',at 89' 46'',False
2025,B,19/09/2025,2000,03:00:00,45,The Canadian Piece Keepers,Heather Noseworthy / Kyla Norris / Megan Gray / Jill Coffin,Canada,Eastern Canada,318/320,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,02:38:10,9490,,+4' 34'',at 94' 20'',False
2025,B,19/09/2025,2000,03:00:00,46,Where Are They?,Irene Jönsson / Anna Pannwitz Sjöberg / Maryam Movahed / John Sanchez,Sweden,Östra Sönnarslöv,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,02:42:10,9730,,+4' 00',at 98' 20'',False
2025,B,19/09/2025,2000,03:00:00,47,Unqualified,Marlin Elle / Anita Elle / Johanne Bowler / Britt-Marie Storlund,Norway,Farsund,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,02:45:21,9921,,+3' 11'',at 101' 31'',False
2025,B,19/09/2025,2000,03:00:00,48,Puzzlenautas,Cristiane Rodrigues De Melo / Julia Emanuely Flavio / Alexandre De Oliveira Portilho / Beatriz Braun Costa Souza,Brazil,Cambé,318/317,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,02:48:19,10099,,+2' 58'',at 104' 29'',False
2025,B,19/09/2025,2000,03:00:00,49,Hijas de Spilbury,Elena Amiano Pardo / Elena Guillén García,Spain,Bradford,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,02:48:33,10113,,+ 14'',at 104' 43'',False
2025,B,19/09/2025,2000,03:00:00,50,Fast & Puzzled,Marina Agrelo / Estrella Muñoz Rodríguez / Verónica Fresno Pons / Marta Sanjuán,Spain,Madrid,318/317,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,02:50:38,10238,,+2' 05',at 106' 48'',False
2025,B,19/09/2025,2000,03:00:00,51,Lost Pieces,Eva Gatien / Lou Forêt / Julian Herry / Ugo Gatien,France,Paris,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,02:51:46,10306,,+1' 08',at 107' 56'',False
2025,B,19/09/2025,2000,03:00:00,52,No Clues,Verónica Antunes / Ana Montenegro / Nuno Cordeiro / Diego Mathias Olivares,Portugal,Portugal,318/320,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,02:51:49,10309,,+ 03',at 107' 59'',False
2025,B,19/09/2025,2000,03:00:00,53,Barreiro,Cristina Pérez Barreiro / Carmen Molina Barreiro / Sara Pérez Barreiro / Marigel Pérez Barreiro,Spain,Valladolid,320/318,https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,02:54:25,10465,,+2' 36'',at 110' 35'',False
2025,B,19/09/2025,2000,03:00:00,54,The Faamtastic Four,Ayelén Galarza Rial / Franco Assenza / Ariel Zylber / Margarita Capretto,Argentina,CABA,320/317,https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,02:54:26,10466,,+ 01',at 110' 36'',False
2025,B,19/09/2025,2000,03:00:00,55,Lost In The Pieces,Marguerite McNabb / Jessica Murray / Riley Hunley / Nicole Cheever,USA,Norfolk,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,02:56:16,10576,,+1' 50'',at 112' 26'',False
2025,B,19/09/2025,2000,03:00:00,56,International Connection,Agathe Gellée Marceau / Luc Salommez / Justine Lemonnier / Mark Richer,France,,318/317,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,,,1952,,,False
2025,B,19/09/2025,2000,03:00:00,57,Tac Tac Tac,Renato Gaio / Raquel Pina / Isabel Cabral / Helena Araújo,Portugal,Gondomar,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,,,1824,,,False
2025,B,19/09/2025,2000,03:00:00,58,Flip It,Rob Shields / Rachel Shields / Jeff Soesbe / Amelia Shields,USA,Portland,318/317,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,,,1730,,,False
2025,B,19/09/2025,2000,03:00:00,59,Grads,Akvile Valentukonyte / Rokas Elijosius / Deividas Morkunas / Greta Morkune,Lithuania,Lithunia,318/320,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,,,1717,,,False
2025,B,19/09/2025,2000,03:00:00,60,The Missing Pieces,Maija Frauenknecht / Tarja Itkonen / Miia Itkonen / Liisa Snabb,Finland,Helsinki,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,,,1694,,,False
2025,B,19/09/2025,2000,03:00:00,61,"Geoff, Nooooo!",Geoff Sims / Caroline Sims / Nina Nixon / Kerri Sandell,United Kingdom,New Milton,317/320,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,,,1571,,,False
2025,B,19/09/2025,2000,03:00:00,62,Edge-Case Scenario,Marcelina Czarnecka / Dajana Patynowska / Anna Czarnecka / Stanisław Czarnecki,Poland,GOŚCISZEWO,318/317,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png|https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png,,,1562,,,False
2025,B,19/09/2025,2000,03:00:00,63,Puzzbands+,Samuel Suárez Sánchez / Kahaladharshan (Dash) Kamaleswaran / Andrew Peek / Colin Shum,Australia,Victoria & New South Wales,317/318,https://worldjigsawpuzzle.org/users/img/puzzles/f0f0a7e97625aa39f8a3b046facdf44925be0431983058b24e6c238c.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,,,1208,,,False
2025,B,19/09/2025,2000,03:00:00,64,Voll Verlegt,Alexandra Wiesner / Veronika Scherer / Antonia Bleier,Austria,,320/318,https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png|https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,,,1196,,,False
2025,B,19/09/2025,2000,03:00:00,65,Omaira,Laura Pedraza Sepulveda / Luz Marina Sepulveda Moncada / Beatriz Meza /,Colombia,San Sebastián de los Reyes,320,https://worldjigsawpuzzle.org/users/img/puzzles/0313a684509c27b3c39814248bfff711cabcfb14daeffa77b43c104a.png,,,958,,,False
2025,B,19/09/2025,2000,03:00:00,66,Puzzle Index,Nurhan Yarcı / Hamza Metin Yarcı / Tunç Yarcı /,Türkiye,,318,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,,,885,,,False
2025,B,19/09/2025,2000,03:00:00,67,La Banda del Puzzle,Desiree Garay Paredes / Alba Garay Paredes / Maria Alvarado Quiroz / Alonso Flor Carrascosa,Spain,Guadalajara,318,https://worldjigsawpuzzle.org/users/img/puzzles/2614f55c9f17c5957c2a1c13749bb0a9148648d345eb9dfe6d4545fe.png,,,675,,,False
2025,C,19/09/2025,2000,03:00:00,1,O’S And A’s,Ellen Sinot / Inge Sinot / Sien Braat / Teun Braat,The Netherlands,Waalre,68/322,https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png|https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png,01:10:13,4213,,-,-,True
2025,C,19/09/2025,2000,03:00:00,2,Dome Sweet Dome,Kyle Kossin / Hannah Doyle / Emma Williamson / Jasmine Lambert,USA,Bountiful,68/322,https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png|https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png,01:15:47,4547,,+5' 34'',at 5' 34'',True
2025,C,19/09/2025,2000,03:00:00,3,The Puzzle Marauders,Gisela Arranz Toro / Alejandro Clemente León / Laura Aizpurua de Arteche / Rafael Amieva Gómez,Spain,Madrid,322/68,https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png|https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png,01:16:46,4606,,+ 59'',at 6' 33'',True
2025,C,19/09/2025,2000,03:00:00,4,Big Jig Energy,Jessica Bennett / Sarah Lorensini / Tina Ko / Marita Broberg,Australia,Melbourne,322/68,https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png|https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png,01:17:59,4679,,+1' 13'',at 7' 46'',True
2025,C,19/09/2025,2000,03:00:00,5,Gotta Puzzle ’Em All!,Karin Klauser / Verena Klauser / Simone Reicht / Magdalen Greunz,Austria,Vienna,68/322,https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png|https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png,01:20:50,4850,,+2' 51'',at 10' 37'',True
2025,C,19/09/2025,2000,03:00:00,6,Eat Our Puzzle Dust!,Merle Kleemann / Amke Eggers / Laura Pescher / Klara Wesselkamp,Germany,Aachen,321/68,https://worldjigsawpuzzle.org/users/img/puzzles/b7afb75b33a81e280fc3372f7a544c82af3f57def025e72fc62f15e7.png|https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png,01:21:03,4863,,+ 13'',at 10' 50'',True
2025,C,19/09/2025,2000,03:00:00,7,The Questions Marks????,Natalia Ptaszek / Justyna Sokołowska / Krystian Niedziela / Zuzanna Krzysztofik,Poland,Nowogard,68/322,https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png|https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png,01:25:45,5145,,+4' 42'',at 15' 32'',True
2025,C,19/09/2025,2000,03:00:00,8,Just Puzzle Faster,Diana Jaffe / Iryna Shvydchenko / Rebecca Streitz / Jessica Streitz,USA,San Francisco,68/322,https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png|https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png,01:27:53,5273,,+2' 08',at 17' 40'',True
2025,C,19/09/2025,2000,03:00:00,9,Sort It Out,Frida Westler / Hanna Karlsson / Gabrielle Delle / Lena Karlsson,Sweden,Gothenburg,68/322,https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png|https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png,01:30:10,5410,,+2' 17'',at 19' 57'',True
2025,C,19/09/2025,2000,03:00:00,10,Piece Out,Emilia Liberman / Noora Harkio / Rosa Frauenknecht / Inka Koskinen,Finland,Espoo,68/322,https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png|https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png,01:32:01,5521,,+1' 51'',at 21' 48'',True
2025,C,19/09/2025,2000,03:00:00,11,Bay Area Rapid Puzzlers,Caroline Orsi / Elizabeth Forsyth / Chloe Glikbarg / Skye Vandeleest,USA,San Francisco,322/68,https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png|https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png,01:32:32,5552,,+ 31'',at 22' 19'',True
2025,C,19/09/2025,2000,03:00:00,12,Our Lady Piece,Tamara Araujo / Shawna Gibbs / Megan Sloka / Cameron Mackereth,Canada,Waterloo / Calgary / Canada,322/68,https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png|https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png,01:33:49,5629,,+1' 17'',at 23' 36'',True
2025,C,19/09/2025,2000,03:00:00,13,Peças de Queiroz,Mariana Mendes / João Faria / Mª Francisca Cunha / Sara Gomes,Portugal,Lousado,322/68,https://worldjigsawpuzzle.org/users/img/puzzles/a42721380997a5ae2e0d4ee0d81352eca964c4d100b70e87d202b391.png|https://worldjigsawpuzzle.org/users/img/puzzles/65f9fe2655227ede923c6dacebfebb20cab9c44037b822ad299cb523.png,01:35:44,5744,,+1' 55'',at 25' 31'',True
